Area,Price
1072.727273,35.4
612.244898,3.9
1176.141137,84
600.0184621,65
1087.077094,98
1238.461538,64.4
850.0303582,56
811.987894,110
1289.728236,140
1030.135301,67
4350.190321,800
1219.074937,68
1170.117012,39
1020.042949,57
1102.080624,33.9
1300.034211,38
1130.085384,90
1755.241346,72
1048.018293,55
2537.151142,140
966.316952,17.5
1532.968341,64.4
1000,25
486.828943,14.6
3000.107147,280
567.3991473,17.3
2192.476344,95
1850.013537,410
2562.870415,160
773.938085,21.5
1288.056206,33
1281.809614,68
649.3506494,14.5
570.0101131,62
902.0217729,58
1025.157233,32.6
1000,33
1815.11976,97
1012.066952,52
1145.569102,140
948.8300334,36.9
650.0056035,58
1692.307692,110
4200.0336,4500
650.0397984,98
1086.071138,160
1400.233372,60
1592.356688,60
1869.761444,58
1895.424837,58
600,18
883.0612791,33
1100,42.9
1100.478469,23
620.0770907,37
1460.209297,60
1200.05275,91
1085.169352,33
317.0178282,48.9
1342.098055,98
1500,75
1585.365854,65
1775.065872,640
1050.213325,32
1560.062402,50
1649.931646,350
3844.155844,370
1523.925632,100
1434.990578,99
1250,72
1773.049645,140
745.0924201,52
1200.218221,44
1200,19.8
1250,47
1100.110011,100
888.372093,38.2
1600.209864,61
1104.827308,54.7
5699.577128,310
2000,110
2456.197806,150
1648.261085,100
1368.067035,240
800,83
1504.802561,70.5
2000,150
1220.32765,36.5
768.0189051,39
1004.049949,59.5
1719.255663,85
1090.728805,110
960.7894053,37
670.0379267,26.5
2025.072324,63
1365.138669,95
1211.020285,160
788.8888889,21.3
1254.125413,76
1220.125786,48.5
1350.2285,65
1169.826543,58
3400.35482,230
1191.211506,270
1102.083333,52.9
600,45
1149.65712,57
940.1020682,70
1099.937146,70
4200.50406,300
1260.886028,33.3
920.0507614,29
1124.96943,92
690.0726392,57
450.1385042,13
1875.073245,160
351.6129032,54.5
690.1157614,31
1500.150015,50
1195.028681,50
1230.12869,65
840.015273,22
1190.046881,33
2614.379085,100
1722.201423,92
1671.41874,170
1576.004067,62
1949.064449,75
1354.17949,220
972.6766292,110
1800.411523,35
915.1265028,51
486.0176462,65
1420.150054,53
506.0728745,30
957.6465679,45.9
1167.618059,180
1534.195933,83
665.2283351,18.5
910,45.5
1764.913519,100
2595.508895,89
963.0005068,38
4000,55
600,75
4536.793394,500
725.0042151,43
700.0112905,62
1205.369894,42.2
650.026001,100
622.6878136,170
1490.066225,9
1255.994519,110
917.884629,130
656.9794404,42.5
1056.059139,120
550.0261917,63
973.0668983,56
1190.213798,54
728.5714286,20.4
1169.137,84.4
800,24.4
902.086074,48
849.5670996,78.5
1516.211803,65
453.2289628,57.9
2189.621196,100
613.0653266,30.5
1095.211888,19.9
1230.29604,32
1250,45
1595.197256,93
786.0752386,42
1389.317691,45
1540.041068,75
15001.15393,650
1960.01568,100
1275.835672,100
1355.33294,46
1264.181524,39
1849.948613,54
2099.133261,310
1470.096893,88
1405.032571,110
790.0677201,28
212444.4444,9560
1031.231585,280
1000,29
2080.948913,200
1319.047619,55.4
629.9774159,53
1450.125733,86.5
618.0469716,30
850.1594049,16
652.463048,260
1163.636364,160
1380,55.2
1088.007737,45
1653.074719,150
995.0248756,60
860.0917431,22.5
880.0492828,100
2749.210875,270
890.4109589,24.7
1200.120012,40
2400.384061,100
950.0285009,50
1268.011527,44
1051.051051,56
1862.145636,67
1351.152886,92
990.0990099,78
126486.4865,7020
1390.268123,70
806.5020319,25.8
1370.131141,70
971.4396736,100
1119.483315,52
1690.024732,410
645.0645065,43
953.5413466,180
1426.940639,75
1525,61
968.8162277,32
859.4229589,28
1148.587056,37.8
3065.010486,190
1775.988634,150
1950.078003,100
1234.285714,43.2
246.4985994,48.4
450.016072,28
988.0028229,140
1560.035057,89
1376.020549,300
1528.145954,98
950.0146156,65
3000.60012,450
1557.434813,44.2
1250,26
945.0506625,48.5
1202.158979,73.5
799.7148967,56.1
1436.265709,72
988.0815071,51.4
1519.971721,43
1177.059855,47
1085.031001,49
530.1339286,19
1319.059453,69
1200,96
1799.953906,78.1
716.0268129,47
1470.133086,95
930.2325581,36
967.0734515,42
995.0248756,84
1430.048243,41.5
1229.538462,99.9
500,110
1199.904008,50
1900.121803,78
1553.398058,160
1600,70
1076.542147,100
1900.011875,320
850,42.5
2360.056051,320
1300.052002,25
1799.729364,66.5
1319.648094,45
898.6889154,37.7
3195.029953,720
1450.209475,90
1777.849741,54.9
1815.046737,600
408.0095411,65
1100.034376,160
1158.652652,140
894.2457232,23
909.1762057,96.9
1483.198146,51.2
1200.120012,80
2345.819145,62
983.550377,28.7
900.1636661,22
770.0413391,95
666.4815329,120
1049.868766,28
700.0350018,40
1400,42
1350.135014,120
1100.046318,190
1700.037779,90
800,18
581.9559229,16.9
573.0002292,150
1799.729364,66.5
706.048482,120
645.2404318,26.3
1250,42.5
1255.075674,34
2250.302925,130
996.3467287,180
2121.940869,150
221.6538789,10.4
1074.380165,26
1806,90.3
1299.82669,75
1751.5052,160
1518.159524,130
900.2057613,35
595.0733462,21.5
1524.971407,40
1150.086256,60
342.7098755,62.5
1575.931232,55
1850.239443,85
10800.19637,660
680.0348736,78
1710.334789,47
1500,96
1552.967277,56
1440.121273,57
1487.173132,120
1014.507457,200
1600,96
60725.97215,7980
1080.246914,42
1050.228311,46
1220.220802,42
1541.745731,65
3167.779161,280
1240.694789,140
1065.049975,65
1097.836616,68
750.0340925,110
1150.139882,37
1600,74
1179.487179,46
1150.185087,43.5
1150.121065,38
706.0722211,35
6750.168754,900
548.417424,140
1560.811622,130
1950.078003,300
1899.936669,60
1350.277998,51
1011.494253,110
1399.688958,45
1754.385965,110
2174.102096,250
1199.717713,34
697.1556051,100
681.0958075,180
592.0344456,16.5
1050.013816,38
1855.058125,75
753.1194296,16.9
1384.981606,64
1120.079064,68
1117.55256,320
1334.167188,64
3850.050659,380
1124.974432,55
1080.394026,34
1300.191205,34
1580.882353,86
1250,38
502.9986458,26
1700.921332,120
1345.236639,110
393.8730853,9
3769.926756,700
1200,36
1280.45177,390
2200.104767,84
550.0084617,260
1253.204215,44
454.9994451,82
1245.071592,120
2600,78
1400.16802,100
2949.482272,94
1300.236407,33
727.032386,11
750,63
1110.0148,90
1797.566372,130
1278.04878,52.4
973.9614391,49
1060.025543,83
1440.167583,110
1590.36692,140
674.6139258,24.9
1599.607458,81.5
1200.104357,46
1900.057002,100
1741.957961,150
2057.498749,370
1350.256549,50
788.9447236,47.1
1120,35
1043.841336,130
3562.340967,420
712.0058925,58
1012.145749,70
638.8888889,23
800,80
1005.025126,50
1555.048725,75
960.0495509,62
1684.268026,92.5
850.2772643,23
1900.041305,230
2912.055911,250
1262.201279,75
1848.357792,52.9
4761.904762,210
3200,100
2666.666667,320
2807.085471,290
640.060241,42.5
899.58159,21.5
1474.13562,110
1090.116279,30
1533.448342,640
859.030837,78
2363.080345,170
656,41
1087.138317,65
3550.069636,1300
1250,55
1189.282627,68.8
1258.695652,57.9
845.2535761,26
997.168921,31.7
1500.110302,68
1360,54.4
649.870026,32.5
1306.67712,100
2030.685921,90
3092.783505,270
1448.37575,140
2073.588135,72.7
1684.483317,52
1776.198934,120
1569.574404,52
1100.16044,48
1620.029455,110
1008.928571,45.2
1200,21
1122.225696,35.9
1100,110
1345.072145,110
1823.281907,39
1910.201913,71.9
415.379334,24.2
1350.318471,53
2204.120747,230
1133.110687,95
1559.282142,53
1850.270424,65
982.1753365,54
1174.875734,130
1268.230818,60
1836.484832,270
1990.44586,75
850.0991782,30
650.0072223,45
649.8283472,26.5
1773.049645,110
1094.418466,110
1554.550594,110
539.9568035,30
1500,45
2478.851577,96.7
950.0146156,260
1030.126336,53
3672.131148,280
1365.103003,55
1456.953642,110
1000,30
538.1165919,18
1209.677419,42
1155.045351,81.5
1896.733404,90
1448.035279,220
1095.311299,28.5
800,30
1385.041551,50
1448.254266,92.5
1100.110011,100
690.0212314,65
650.0436596,67
1550.120565,45
102004.0802,8500
961.5384615,250
975.0390016,75
1364.522417,35
850.1594049,16
1300,26
1075,43
1252.191335,50
1585.014409,66
2044.006252,170
1850.103832,98
1675.041876,170
1002.460585,110
730.0792657,35
1250.82291,190
1118.985453,180
1571.428571,110
1314.405889,100
914.9891865,55
1257.158821,180
1227.074812,93
2758.62069,240
1389.205192,61
321.0058182,96
1560.062402,90
1350.21097,80
2582.925503,190
3984.470781,390
930.0035559,340
827.2006389,290
1050.199538,50
478.217326,19.1
950.269243,30
1883.959044,82.8
1345.198675,65
2850.002192,1300
1229.773463,190
920.0690052,48
1266.222378,36.1
1206.155552,87
762.0164127,65
772.0144753,160
425.170068,10
2325.581395,100
251.984377,20
1481.298605,120
1567.225735,57
3250.591017,110
1256.597135,150
1190.121988,80
1411.940299,47.3
1242.887092,83
740.0194742,38
1400,70
1668.41453,350
3150.625809,73
1418.867925,37.6
850.3401361,20
2578.101304,170
1919.608348,74.5
976.159189,52
1383.801384,68
1033.057851,65
1523.065193,79.9
1677.070716,180
4000,170
1740.020471,85
1900.029231,65
938.0329733,33
1214.329083,140
1150.103214,78
1380.150193,68
1750.087504,200
1425.178147,54
1005.180546,130
214451.6129,8310
651.0003176,20.5
1099.807534,40
3600.082288,1400
973.3333333,43.8
2633.311389,240
800.0719166,44.5
700.2188184,16
555.0114267,17
1399.847289,110
973.9959994,63.3
1559.004948,230
418.5185185,11.3
1978.379142,280
1355.01355,70
1386.535203,180
710.0031556,45
600.0857265,14
1230.186894,52
1434.42623,280
1951.337027,81
597.6992331,71.7
1200.192031,50
1415.173338,84.5
1852.589641,46.5
668.0838142,22
950.0662837,43
3141.566856,160
900.0473709,19
1936.278824,110
1655.8119,150
1345.00427,63
2359.979633,92.7
595.0019833,15
1008.445733,160
810.0081001,180
1045.10451,76
1102.362205,51.8
781.0356653,91.1
2653.041171,270
829.0749817,79.5
851.1443162,45
1216.175129,80
1049.700086,24.5
855.0256508,45
1191.215087,49.9
1536.09831,120
880.0880088,16
2316.680097,230
1672,50.16
699.844479,18
2500,100
1842.04467,160
1195.489968,72.1
630.03663,43
3000.054546,1100
1339.060131,53
1518.026565,80
374.251497,130
930.1270417,41
865.7301535,26.5
1380.071764,150
999.4332137,52.9
1222.727273,26.9
645.6535775,110
550.0550055,10
1745.004222,62
923.1562661,53.7
1167.13352,150
1020.199959,50
1281.229981,40
800,13
990.0990099,29
578.3456624,17.2
1959.459459,69.6
749.5590829,8.5
1284.246575,60
684.1115102,40
800,28
1238.938053,33.6
2235.318025,220
618.7770715,110
1570.012756,160
1129.264777,47
1300.014445,90
1175.494399,170
940.0324149,29
850,18.7
1250,60
425.6433763,130
930.0780601,56
1400.107701,52
1718.213058,270
1639.613051,100
2167.904179,400
2475.247525,130
3104.947216,150
1335.028608,42
1080,270
2004.008016,70
975.9271308,180
1836.158192,130
1655.328798,73
808.4541202,140
122452.061,8110
1315.007429,88.5
1680.25698,68
600,24
2147.523136,78.9
916.0716691,68
2002.574739,140
1490.729526,160
500,12
1827.040195,60
2350.00991,1660
2350.176263,140
1070.079731,51
3843.819543,380
1680.020677,130
988.9611372,65.4
1200,51
650.0640908,35.5
1000,22
1430.143014,65
820.0455581,18
650.0072223,45
1184.313725,30.2
1272.577997,31
1777.759614,870
975.1001219,56
1450.290058,72.5
1266.015091,250
1219.96997,65
717.0172084,90
795.0028393,28
1587.061669,210
3000,66
1228.011948,74
1350.024546,110
484.323222,19
1640.184521,96
1052.11041,85
1000,42
2438.231469,300
2000,1300
639.9461098,38
1238.041643,66
1201.098147,35
1100.244499,36
402.8461959,73.6
1638.123604,110
354.9245785,4
1350.21097,80
2612.031671,320
929.5894491,43.7
1250,150
517.6519308,100
1167.618059,180
1340.123291,50
1295.430011,36
1280.949106,74.5
980.031851,160
1205.583756,38
1400,210
949.754902,46.5
450.1607717,7
1085.050416,49.5
3374.870197,260
1520,53.2
979.9675149,18.1
1010.10101,60
915.0552486,53
1000,18
1610.169492,76
1050.03889,81
375,51
1070.336391,28
805.1529791,40
679.0622474,42
1842.664777,52
768.8448514,61.3
1800.25718,42
1650,52.8
1050.228311,23
800,300
923.665633,140
1100.110011,100
1047.668937,100
632.0691949,38
1050.030883,85
675.0675068,30
1448.303078,36.7
1608.860391,55.2
1211.072664,280
1070.110701,29
1010.10101,46
1833.333333,110
1876.172608,160
700,35.7
1062.134891,140
2243.060765,29.9
1040.068201,61
1250,65
1692.047377,210
1100.244499,36
1799.856012,75
2895.054282,240
911.410864,25
900.0216873,41.5
1660.113587,190
980.031851,160
510.0801555,21
628.1578588,230
2278.877653,160
1760.28993,68
1682.894579,140
1979.232402,690
1100.110011,30
1306.017926,51
1099.935107,33.9
1349.792755,74.9
1050.144395,40
995.0248756,40
673.7588652,30.4
1253.918495,40
1000,22.5
664.0454347,15.2
710.0770509,47
1772.996364,590
1020.130577,75
1350.08438,72
1042.160114,66
1193.317422,120
465.0081376,200
1250,280
650.0377929,43
1800.018,200
872.0184663,34
1400.16802,50
1330.008313,80
1455.133387,90
1215.180408,65
1106.139002,79.1
1050.019091,220
575.0130685,55
1300.309598,21
1890.410959,69
618.1818182,170
515.0062156,87
650.0541712,42
951.0869565,42
3840,120
1194.852941,52
1100.244499,36
1689.76647,89
1270.065267,72
956.1490274,58
1500.150015,50
996.7032125,130
1732.366979,490
1800.055386,65
1208.244492,51
1570.755391,110
1380.042463,52
1380.522088,110
876.1625061,17.9
8093.52518,45
1200.087279,55
842.1052632,40
2227.171492,130
560.0194789,23
1556.824079,180
1208.155047,48
1096.972356,50
994.0357853,170
1311.111111,47.2
1119.128258,76
1200.300075,32
1150,92
2062.210002,120
1275.103602,40
1700,85
1000,26
600,19.8
1338.752092,280
655.0218341,42
1560.20558,85
789.7426368,85
1500,69
1713.395639,110
900.1465355,43
1486.761711,73
1400.289715,58
695.0013365,26
760.0621869,44
2200,88
650.0541712,18
800,26
1470.265526,67
1126.797905,170
1540.832049,120
1377.410468,45
1448.77544,42
4457.225018,310
1550.387597,54
1020.119014,36
2409.961173,180
1120.162933,44
10732.75862,24.9
1553.022155,72.2
977.8325123,39.7
750.0144234,130
817.4253549,16.7
1197.996079,55
1250,160
1006.19195,52
700.0443066,79
1827.136956,57.5
458.0975478,17
1192.937808,75
1463.057791,100
1417.992752,90
1350.131628,35.9
1260,69.3
525.0154416,17
2000,32
990.0474181,190
695.005657,43
1952.410006,160
790.0142203,50
1770.224819,100
1460.138226,150
407.9545455,35.9
1100.110011,100
4570.848146,180
1060.220526,50
670.0167504,56
1982.957286,370
1150.047355,85
1569.858713,100
1500,45
80,22
1076.627814,230
1105.040211,180
650.1950585,20
1316.907392,31
1253.333333,47
859.5041322,41.6
968.6057774,170
569.1519636,20
1264.274062,31
1276.010993,130
1774.279616,66.5
1076.182385,38
1400.147384,38
1951.14337,250
750,35.4
1348.888889,60.7
880.0521512,27
924.784217,22.5
1295.230263,63
1100.016923,65
699.3865031,79.8
889.634914,84.8
861.2590041,27.5
1154.142582,59.9
595.0234403,33
583.0223881,75
1562.5,40
1030.057413,61
655.0883608,43
1200,42
1245.169601,87
6599.975486,7000
1050.110538,57
2150.023889,1350
613.034047,65
1099.974944,43.9
1100.244499,27
1549.123522,38
1160.513527,320
850.1259446,27
1289.740699,57.2
1177.502192,470
1200,27
1530.456076,50
1584.047708,85
1019.830028,54
991.1111111,44.6
1320.052802,110
521.0800568,22
1299.714063,50
2570.914389,300
2010.882423,170
1028.221396,47
2580.423189,150
1690.533015,170
1034.879264,54
2614.676292,460
1715.039578,130
2249.778565,76.2
2492.331288,130
2174.543346,75
1000,22
900.1636661,33
2460.755197,58
450.0926661,17
1200.138145,69.5
2008.398758,110
626.9230769,16.3
949.70102,27
1000,25
1110.072447,95
1182.033097,70
1100.041511,26.5
1650.165017,100
1400.070004,80
1654.881902,110
890.116636,29
581.2545411,24
1273.154187,48.8
1511.783015,34
1343.232044,38.9
1100.244499,45
1335.05407,300
966.8562463,49.3
1695.081325,86.5
1725.053079,130
1105.583195,120
1260.109084,67
1575.216592,60
850.0258704,230
950.0378501,25.1
1723.057644,110
1540.28436,78
153493.2957,8700
883.0612791,33
1168.133323,150
400,6
1092.804304,65
800,63
1138.014528,94
974.0877842,92.1
1180.040459,35
2257.017915,160
1536,57.6
876.1682243,30
1429.4466,140
1181.035937,70
1593.723183,130
1050,210
1000,97
1686.340641,60
2040.081603,170
1235.177866,25
1350.438893,20
1550.034192,68
800,20
1240,62
719.2088702,24
743.2818754,65
1050.044683,47
1358.042156,96
1350.016464,41
1383.84755,61
781.2057741,55.2
745.0771687,42
1200.20429,47
308.6070215,10.9
1377.245509,36.8
3369.565217,310
1720.183486,75
1000,35
1396.192203,77
850.0303582,28
2453.125,78.5
489.8904427,110
1114.206128,40
1156.1928,37.9
1075.032909,98
865.0519031,80
742.4775303,190
1207.632236,150
569.3069307,11.5
1200.068575,70
3000.750188,80
1600,1050
1660.280971,65
946.8114731,34
502.0673361,25.5
650.0171057,19
1149.73994,42
6005.605232,450
860.0727754,26
1090.08327,72
675.024108,42
1498.067743,65.9
1880.288311,60
1350.135014,45
1050,46.2
3809.52381,240
724.032303,26
996.0820772,150
1733.102253,60
1493.333333,44.8
1362.15576,46
1088,40.8
580.0158186,22
4099.888185,550
1364.02387,96
1731.078905,86
538.2131324,20
1390.076989,65
602.8732683,23.5
1124.96943,46
1093.141659,36.5
1114.827202,60
1285.046729,55
2565.833896,190
650.1950585,20
2300.613497,60
952.0182788,200
1500.053573,140
1739.130435,88
610.2564103,23.8
1250,140
1158.301158,150
900.2520706,25
1646.22337,51
1690.617075,120
711.0352673,100
750.0506791,37
969.0816797,42
635.2087114,14
471.6517034,76.7
472.0207963,69
613.3333333,18.4
1110.03861,92
1286.967826,79.2
1587.301587,72
1200.141193,68
750.0669703,28
1300,78
868.0555556,40
596.8992248,23.1
1815.076292,79.7
1445.086705,130
1450.163399,71
1476.31983,250
1348.558999,74.4
1231.313517,710
833.0177963,22
1115.03438,120
549.9699235,64
1860.307796,110
1170.212766,22
1662.561576,54
1610,64.4
1152.073733,120
2000,59.9
890.0649507,37
1200.120012,80
1115.137998,40
1908.093497,360
2800.016593,1350
1194.947081,35
620.0770907,37
5600.244374,550
1350.256549,50
1938.817693,93.8
1304.80167,100
5555.555556,550
1453.846154,37.8
1722.222222,310
484.8936964,13
315,12.6
690.0025183,54.8
800,28
1167.781494,41.9
1600,280
1150.121065,76
910.5263158,34.6
963.5316699,25.1
850.2673797,15.9
2960,370
2285.714286,100
750.0750075,25
2118.644068,130
1250,31
1378.755365,77.1
803.1301483,39
1293.81322,110
580.0704371,28
1524.489134,47
1519.949335,96
1205.061257,60
1520.064856,75
1659.344373,98.2
1434.907383,110
1500,45
1169.977925,53
998.1167608,31.8
850.1594049,24
1549.96353,85
1672.671127,130
1350.135014,45
607.0826307,36
613.5649603,33.2
850.1118568,38
1385.207354,64.8
704.9534731,75
1165.660998,170
1703.919014,170
1925.070339,130
916.6934706,28.5
1722.059583,100
578.2312925,10.2
2155.172414,130
679.9736784,31
1680.206795,91
1221.581269,36
655.0424128,13.9
1119.886832,95
604.1734443,130
550.041851,46
984.9086577,62
1250,62
1104.875482,31.5
792.1837866,30
1380.16158,61.5
1725.394897,71
726.0193605,99
1100.151745,58
1003.08642,52
450.0818331,11
2165.127021,150
865.0519031,130
1050.052503,90
1070.234114,48
2500,60
1101.141925,54
1079.136691,36
1269.971323,62
1177.163037,40
1150.188012,52
1300,28.6
901.9040196,81
1106.19469,160
1215.180408,65
1640.146879,67
550.0056123,49
1900.09194,62
1029.62963,83.4
1799.034664,41
1470.588235,100
1270.491803,31
1695.274423,80
959.5238095,40.3
1205.545509,60
1200.030001,320
620.0317965,78
899.9887501,240
826.3527281,36.5
750.0604887,62
1000,50
1285.275217,46
1625.840017,150
442.2560958,150
1200.12184,39.4
1064.903038,95
1480.129765,73
763.546798,310
3000.063159,950
1888.667992,190
950.2125076,31.3
642.0947298,38.5
766.2144499,170
650.0847937,23
1601.88457,68
708.1038552,18
2606.202763,200
760.8366172,25.1
1424,71.2
3846.153846,250
1154.43038,22.8
1030.078286,75
775.0952986,30.5
850.043592,78
1200,120
680,170
1049.957663,62
1290.084777,35
1588.077205,130
1309.255079,58
2402.022756,19
67500.67501,7500
610.0040667,30
606.2992126,15.4
1733.333333,520
1760,220
899.9621069,95
1830.985915,1.3
1125.082727,85
1150.086256,60
962.0169182,58
58250,4660
1423.810966,47
2250.255711,66
956.0580989,52
700,42
420.8416834,21
1195.028681,50
1189.885969,24
1385.041551,35
1377.790025,50
1250,63
1158.631415,59.6
1082.016879,50
1300.040346,290
1150.062353,83
838.9932082,42
1209.021158,52
1250,40
950.0542888,35
1512.096774,90
1391.267123,65
1150.108774,79.3
400,10
1400.037334,75
1359.649123,31
1143.094669,330
901.8681555,42
1048.861601,41
1232.577984,130
991.0047263,65
1530.153015,85
1060.070671,42
610.0368324,53
929.0953545,38
1454.192923,120
630.0161613,230
1241.050119,130
1040.189125,22
1490.182328,85
1175.194359,65
1080.033232,78
386.0880664,12.1
1300.390117,40
1593.617021,74.9
1274.461437,310
1650.165017,60
1595.13238,97
1564.945227,40
1330.066503,76
14204.54545,150
1670.951157,130
1850.13876,160
1745.240254,77
856.457691,150
2010.516548,130
872.1564067,120
1080.205239,40
1062.260254,36
1546.747092,35.9
3524.392506,190
1617.720259,130
668.9635372,23.3
820.0455581,18
1650.165017,40
1300,65
910.0894398,58
1742.767515,100
1809.74478,78
991.7633216,59
1085.048668,68
950.1187648,36
1005.025126,48
1360.078278,69.5
610.0057316,74.5
1278.57871,87.8
1414.593894,120
1025.163094,44
950.0777336,55
1654.135338,110
800.090151,35.5
650.0171057,57
3979.977023,970
475.0898819,18.5
1173.738653,55.6
625,17.5
684.1817187,25
3040.973111,190
3799.654577,330
1115.184846,36.5
1300.510915,28
750.1071582,35
1195.151101,70
1389.932382,55.5
1050.070432,82
779.9596256,85
1829.268293,90
350.0175009,20
678.9524733,28
1600.225649,85.1
775.0356924,38
820.034063,130
590.0401227,25
3100.198413,250
835.0730689,80
1147.866013,110
959.0792839,30
950,28.5
2500,220
1200,45
1087.655114,440
1040.221914,45
1100,110
630.0779307,38
1324.981932,110
2220.812183,140
409.0314136,50
921.2344542,160
1296.126868,85
941.046222,170
1798.839458,65.1
929.4802674,43.1
1053.947839,29.5
1314.060447,140
1216.033629,81
2400.073848,260
751.0514721,75
500,28
410.0116272,67
1600.173461,36.9
1334.198994,82.2
2047.082907,180
423.0118443,60
936.0816944,99
1800.112507,96
1100.020371,54
1727.086183,50.5
720.1309329,22
1510.023431,58
437.0902279,14
792.0792079,24
885.0902184,46.6
1130.125928,35
953.1399426,29.9
1416.831964,100
1336.073998,78
1474.080747,180
1145.569102,140
950,190
1566.951567,110
1187.150838,85
328.1721687,33.7
686.371241,160
1661.129568,60
5000,3000
598.0861244,40
984.1047218,42.1
1725.077175,190
1000,150
980.0771208,30.5
1060.164325,40
1563.042723,90
1550.101495,84
849.6732026,16.9
1449.695564,100
618.004532,90
2300.242131,76
800,12
1755.241346,72
970.0044769,65
1200.111638,43
1200.192031,25
874.1258741,60
2420.168067,72
1325.181758,40.1
1339.848676,42.5
650.026001,50
644.8979592,31.6
875.111243,59
1910.037246,200
798.2673267,12.9
800.6198347,31
765.0892604,27
1120.029867,120
900.1285898,21
967.2466735,37.8
2082.713478,140
4401.408451,200
3204.802116,630
1586.294416,50
796.0808328,26
757.1501844,310
909.8786828,42
1600,120
1695.030172,500
1020.110755,70
1731.173488,280
1125.054089,26
1000,32
940.2030839,25
1278.921056,110
840.003953,85
900.0620732,29
2425.154708,290
1080.074488,58
1575.028637,55
998.1070384,58
635.0082827,34.5
565.0857719,28
654.6720836,56.4
1200,60
2375.92397,270
1800.08471,85
3200,300
1305.158484,42
1517.162905,80
2876.967338,170
1420.191417,46
1680.020677,130
689.6551724,40
728.000728,80
1380.042463,65
600,15
1785.134697,110
605.9405941,30.6
1050.112987,79
600.0960154,25
1400.233372,36
755.7436518,12.5
450.0236855,19
985.2216749,42
1436.287749,58.5
411.0715264,15
1337.086559,95
1350.21097,32
1794.526694,120
1100.070972,31
1195.161055,82
549.987778,45
1399.642644,47
1191.014983,500
1308.885755,46.4
1580.513202,42.5
567.1230657,140
1275.167785,38
1170.212766,22
2000,65
1200.300075,32
1410.23833,100
1752.717391,77.4
4858.299595,300
1450.189155,46
1081.825334,55
516.0421808,23
1015.02233,100
1168.861529,150
1150.103214,39
820.1202843,30
1520,95
1046.906866,77
900.024325,37
4500.112503,1200
1226.265823,46.5
1267.323495,310
3000,300
610.2414434,46
1874.941408,200
819.9409643,25
1610.222315,77.5
537.9076662,12.7
2100.608071,190
950.1689189,45
950.0901984,79
633.8615513,38
895.7654723,110
1545.010248,98
1500,42.3
714.9666349,52.5
1500.176491,85
1299.790356,62
1175.213675,110
980.1577815,41
1004.408236,180
1000,35
1646.213708,110
1500,60
2500,170
1400,70
650.0541712,42
1800.25718,42
780.4370447,120
1208.19849,56
1550,62
1000,80
2315.184416,290
664.3151088,56.5
947.8672986,58
2172.173317,190
675.7843926,25.2
1080.246914,28
1850.258176,86
1194.31506,100
600,19.5
1480.111008,48
2525.743151,520
1933.404941,90
1205.93692,78
2130.131681,110
2625.054689,360
1250.37037,42.2
1900.057002,200
1834.792539,48.2
1249.578983,37.1
2962.962963,160
552.0504732,21
2682.563338,360
1500.176491,85
3112.033195,180
2047.315742,180
686.7924528,18.2
926.1709447,35
1000,35.5
1626.457034,120
725.0268528,54
1097.372488,35.5
1060.375108,160
1666.666667,160
990.0990099,39
1000,250
1543.577982,67.3
1253.132832,35
1480,44.4
1285.046729,110
1319.124424,22.9
1180.092355,46
579.95029,56
1206.987824,22.8
1250,35
613.1207848,20
1225.078069,51
924.4992296,180
1050.019091,220
410.4038688,62.8
1823.985408,120
950.269243,30
1400.560224,30
1050.175029,45
1236.246755,100
642.9822367,25.7
1791.044776,120
1086.113266,14
2031.144211,300
899.231812,19.9
798.60948,170
1555.935895,100
729.1666667,31.5
550,110
1500,75
935.1620948,45
1315,78.9
1216.10288,87
800,20
2993.37182,140
920.6896552,26.7
1540.832049,80
998.1628904,48.9
852.230621,230
1775.748351,140
1085.863664,54
1610.565308,100
560.0358423,25
1220.232238,62
981.0333551,45
1982.441235,140
590.3118258,30.1
840.1084011,15.5
1819.017841,98.9
480.6151874,45
929.9442033,45
1349.693252,55
810.1851852,21
1199.91865,59
440.8128158,41
1413.094677,90
2800.179211,250
1400.264201,53
1025.01025,50
649.6415771,14.5
1450.220602,75.6
1180.021954,86
647.836227,25
366.0089115,69
1886.373724,85
2734.808991,320
1216.075931,82
659.8984772,32.5
1503.006012,90
592.1375921,24.1
1349.831271,24
1134.044001,100
1503.208066,82
1758.087201,100
1345.00427,63
813.5135135,30.1
922.0925856,24.5
4400.586745,330
1321.237497,56.8
1076.388889,62
769.9275362,42.5
803.7922506,19.5
1174.875734,130
1900.525677,47
1350.135014,30
1097.95479,61.2
1373.944711,83
677.0567195,26.5
1445.229102,88
1900.016889,900
650.0541712,30
730.1107754,14.5
290.0012609,46
1434.599156,85
1080.089668,53
1821.50695,74.7
1659.160939,140
1511.969761,72
1226.800881,39
1714.089818,100
1794.292991,310
689.3773737,59.9
2106.248537,90
2701.659591,210
1721.276596,80.9
1550.160866,53
2326.122354,100
537.056928,35
1040.009788,85
2249.851983,38
1480.019734,120
768.0235082,230
1082.251082,40
1280,72
2163.848631,430
1205.335874,25.3
1298.982464,120
3199.959041,1250
465.3002517,64.7
1852.053601,170
1496.525922,140
981.896891,49.9
1206.160698,65
1200.054548,88
1500.306185,49
953.2320524,32
910.0642398,51
945.3072248,28
700.097688,43
685,54.8
718.9468947,63.9
1325.088339,75
1765.121205,150
1363.636364,150
1125.082727,85
